Id,Name,MajorId,EMark,AMark,SchoolId,EYear,LStatus,EForm
16134190,H? Anh B?ng,7510205C,26.75,5.3200002,3037,2016,4,1
16134191,Hoàng Thu H?u,7510303C,17.75,4.1199999,1721,2016,2,1
16134192,Tr?n Công Nguy?t,7540101C,21.5,7.4299998,2128,2016,3,2
16134193,V? Duy Hông,7510102,22.5,5.5700002,2048,2016,4,3
16134194,Phan Hoàng Giang,7580205,26.75,0.02,1906,2016,2,3
16134195,D??ng Tu?n Tú,7510205A,28.25,3.45,395,2016,2,1
16134196,Bùi An Dung,7510302A,19.75,2.3599999,814,2016,2,1
16134197,Ngô Vân ?oan,7340301C,16.75,6.3899999,88,2016,4,3
16134198,Nguy?n An Tri?u,7510203C,19.75,5.3299999,1856,2016,2,2
16134199,Bùi Hi?u Di?m,7510202C,19.5,7.4499998,1458,2016,1,1
16134200,H? An H?u,7510209,16.75,4.0799999,1098,2016,1,3
16134201,?? Hoàng Khoa,7510801,29.75,6.1100001,553,2016,4,2
16134202,Lý Tu?n Mi,7210403,15.25,7.9499998,3945,2016,1,1
16134203,H? Khánh Phong,7510401,29.5,4.3499999,3767,2016,1,2
16134204,V? Yên Ng?c,7510401,21.25,1.00E-02,3287,2016,4,3
16134205,Lê Nh?t Hà,7510202A,27.5,8.6099997,1633,2016,4,1
16134206,H? Huy Tín,7220201,23.75,6,3115,2016,2,3
16134207,Lê Ái H?i,7510202A,25.75,0.67000002,3816,2016,2,2
16134208,Ph?m Qu?nh Khôi,7510302N,28.5,2.6800001,3495,2016,3,2
16134209,Bùi Huy  Tài,1510201C,15.75,8.7299995,1100,2016,2,3
16134210,H? Thành Lâm,7480201A,24.5,8.96,1173,2016,4,1
16134211,H? Thi?n Hông,7510201,26.75,1.39,3887,2016,1,1
16134212,??ng Y?n Hà,7540101,26.75,5.3800001,1553,2016,4,2
16134213,H? Ng?c Ph??ng,7810202,15.5,6.8899999,3335,2016,4,1
16134214,?? Hoài Ân,7510406,17.25,4.5799999,3917,2016,4,3
16134215,Lý Th?y ?oan,7510302C,16.75,1.3099999,3297,2016,4,2
16134216,Tr?n Thành Mai,7510303,22.25,8.1999998,863,2016,1,1
16134217,??ng H?i M?nh,7510202A,25.5,6.0999999,3182,2016,3,3
16134218,Ph?m Thu Bình,7510202N,28.25,8.9200001,2463,2016,2,1
16134219,D??ng Trâm Châu,7510301C,15.25,1.5,3498,2016,4,3
16134220,Nguy?n Y?n Khanh,7480201,23.75,4.1700001,729,2016,2,3
16134221,Phan ?ình Nguy?t,7510206C,22.75,8.25,1504,2016,2,2
16134222,Phan Lan An,7540209,25.25,8.5500002,2866,2016,4,2
16134223,Lê Hoài  Tài,7510302A,23.5,3.3699999,1851,2016,1,3
16134224,Nguy?n Hi?u B?o,7510203C,26.75,8.5100002,1180,2016,2,3
16134225,V? V? Sang,7510106,18.25,5,103,2016,2,2
16134226,Lý Anh Khuê,7340122,18.5,8.6700001,354,2016,3,2
16134227,Lê Hi?u L?i,7510406,18.25,1.5,113,2016,4,2
16134228,H? Th?o Bình,7510302N,28.75,1.97,3840,2016,2,3
16134229,V? An ?ào,7480118,25.25,3.8499999,1242,2016,4,1
16134230,?? Tu?n Th?ch,7340301C,26.5,6.1399999,1224,2016,1,3
16134231,Hu?nh Thi?n Tú,7510601A,15.75,3.6700001,2965,2016,1,1
16134232,Tr?n M?nh Long,7540209C,21.75,8.54,3085,2016,1,3
16134233,Tr?n Lan Dung,7210404,27.25,2.6500001,2380,2016,1,2
16134234,Lê Minh Nguy?t,7510801C,20.25,3.99,767,2016,4,2
16134235,Hu?nh Thanh Ph??ng,7510303C,16.25,7.6900001,1651,2016,3,2
16134236,Tr?n ?ình Tú,7510801,17.75,6.1999998,990,2016,3,1
16134237,Bùi H?i Thành,7540101A,27.25,6.96,1796,2016,4,3
16134238,V? Thi?n An,7210403,29.75,3.45,1717,2016,2,2
16134239,Hoàng Y?n Ng?c,7520212,29.5,9.9700003,2431,2016,2,1
16134240,Tr?n Nh? Mai,7510106,22.5,5.1100001,2767,2016,4,2
16134241,Phan Thi?n L?c,7480108A,17.5,7.79,1318,2016,1,1
16134242,Lê An Nguy?t,7540209,29.25,9.46,1794,2016,4,2
16134243,D??ng ??c Nhân,7340301C,29.5,3.6099999,373,2016,1,1
16134244,Tr?n An ??t,7510601,16.5,1.54,954,2016,3,2
16134245,Hoàng Hoàng Lâm,7510303A,29.5,9.5600004,2736,2016,2,2
16134246,H? Lan Bích,7480118,26.75,2.8499999,921,2016,3,1
16134247,Lý Mai ?ào,7210404,25.25,3.6099999,2129,2016,1,1
16134248,Tr?n Ng?c Toàn,7480118,17.5,9.8900003,636,2016,1,3
16134249,D??ng Thu Ân,7510303A,24.75,2.8900001,3718,2016,3,3
16134250,?? Khánh Vi?t,7510202C,16.25,2.2,3025,2016,2,3
16134251,??ng Mai ??t,7340301,24.25,1.62,3603,2016,3,3
16134252,Ngô Thu ??t,7510303,17.5,4.5599999,2666,2016,4,1
16134253,Phan Ng?c Nhi,7510201A,18.5,7.3499999,3180,2016,4,1
16134254,??ng Thi?n Long,7510203A,19.75,4.5900002,896,2016,2,1
16134255,V? Y?n Dung,7480201A,21.25,7.79,621,2016,1,2
16134256,Bùi Gia M?nh,7540209,23.5,5.02,2199,2016,4,1
16134257,V? Huy Dung,7510205A,20.25,8.6599998,3236,2016,1,1
16134258,Ngô Hoàng An,7510203C,25.5,4.2399998,1414,2016,4,3
16134259,Tr?n Vân Khôi,7510203A,25.75,1.89,1260,2016,3,1
16134260,Bùi Nh? Mi,7220201,29.5,6.7199998,2280,2016,2,2
16134261,Ngô Khánh Mai,7540101,16.5,6.3400002,1495,2016,2,3
16134262,Hu?nh Hi?u B?o,7340120,29.75,1.9299999,1985,2016,1,1
16134263,Hu?nh Tu?n ?oan,7510201A,15.75,2.5599999,3635,2016,1,2
16134264,D??ng Hi?u ??t,7510209,23.5,6.23,345,2016,3,2
16134265,Ph?m Nh? ??t,7510201A,27.5,5.6500001,3881,2016,1,1
16134266,D??ng Trâm Thiên,7510205A,24.75,6.5500002,406,2016,2,3
16134267,H? Minh ?oan,7480203,21.5,9.2600002,3645,2016,4,1
16134268,Ngô Hoàng Dung,7510102,28.25,5.2199998,4001,2016,2,1
16134269,Bùi Hoài Tú,7510209,20.5,9.9499998,2038,2016,3,3
16134270,?? Tu?n Hi?n,7210404C,18.25,5.8600001,280,2016,1,1
16134271,Tr?n ?ình Khôi,7210404,26.5,0.88,2484,2016,1,2
16134272,Ph?m H?i Hoàng,7510102,26.5,6.4400001,2136,2016,4,3
16134273,Hoàng Qu?nh Hi?n,7510209,28.5,3.6199999,4023,2016,3,3
16134274,Hoàng Kh?i Thiên,7510202,28.75,2.5599999,840,2016,1,3
16134275,D??ng Thành Hi?n,7580205,28.5,5.3200002,3223,2016,3,1
16134276,H? Tu?n Di?m,7510209,25.5,8.7600002,585,2016,3,3
16134277,??ng Thu Di?m,7580302,26.5,5.1399999,2456,2016,4,3
16134278,?? Anh Anh,7210403,28.75,3.21,706,2016,1,2
16134279,Phan Tu?n Vi?t,7510202N,27.5,4.5100002,170,2016,3,3
16134280,V? Thành Mi,7510302C,21.75,2.0599999,3224,2016,2,3
16134281,Lê Huy M?nh,7510401,28.75,3.9200001,3488,2016,2,1
16134282,H? V? Hòa,7510206,24.25,6.6300001,2048,2016,1,2
16134283,Hoàng V? Khoa,1510201C,15.5,0.14,3039,2016,3,2
16134284,Ph?m Nh?t Hòa,7549002,15.75,7.6300001,1543,2016,1,2
16134285,Ngô Thu Châu,7510205A,27.75,5.6300001,393,2016,4,2
16134286,Bùi Nh?t Châu,7510208,18.25,6.29,490,2016,3,3
16134287,Hoàng Vân Anh,7540101,19.75,0.47999999,3035,2016,1,3
16134288,Bùi Thi?n Long,7510102A,26.5,0.69,3461,2016,4,1
16134289,Lý Vân  Tài,7580302,21.5,5.98,92,2016,1,2
16134290,Hu?nh Thành L?c,7510406C,23.25,8.1099997,1125,2016,4,3
16134291,Hu?nh Lan  Tài,7510406,27.75,5.1700001,2034,2016,2,2
16134292,Hoàng Minh Trung,7220201,17.75,9.3299999,2208,2016,1,3
16134293,Phan An ?oan,7510601C,18.5,0.25999999,2900,2016,3,2
16134294,??ng Nh? Nguy?t,7140231,23.25,9.0600004,3001,2016,1,3
16134295,Nguy?n Thành Ph??ng,7510605,20.75,2.5,139,2016,4,3
16134296,H? V? Ngân,7540101C,22.5,2,3265,2016,1,1
16134297,V? V? B?o,7540209C,23.25,3.3199999,2220,2016,1,1
16134298,Ngô Duy Phong,7510205C,25.75,8.0299997,3847,2016,1,1
16134299,Ngô Vi Hông,7510203C,21.25,2.5799999,63,2016,2,1
16134300,??ng Thanh H?nh,7580101,17.25,6.4699998,662,2016,2,2
16134301,V? Thu Lan,7340122,28.5,9.2299995,3206,2016,2,3
16134302,??ng B?o Lan,7340122,24.5,0.50999999,1318,2016,2,3
16134303,Ngô Tu?n Nam,1510201C,19.5,1.47,1920,2016,4,1
16134304,Ph?m B?o Tú,7210404C,21.5,0.51999998,3413,2016,2,2
16134305,D??ng Công S?n,7540101C,15.5,1.98,3894,2016,3,2
16134306,Nguy?n ??c Tín,7510202A,15.5,4.5100002,1587,2016,4,3
16134307,??ng Hoàng Long,7510106,18.75,1.1799999,2713,2016,2,2
16134308,Phan Lan  Tài,7510302N,24.25,2.1900001,2111,2016,4,3
16134309,D??ng Mai Mi,7510209,15.5,0.13,485,2016,2,3
16134310,Lý Y?n B?o,7540101,19.75,8.2799997,3464,2016,2,3
16134311,??ng M?nh Hoàng,7480108,29.75,1.45,665,2016,3,3
16134312,Phan Th?o Linh,7210403,29.25,2.45,2572,2016,2,1
16134313,??ng Nh?t B?ng,7510102C,26.25,7.54,353,2016,2,2
16134314,Lý Minh Kh?i,7510209,20.75,6.5900002,3935,2016,3,2
16134315,Bùi Lan Hoàng,7510102C,24.5,0.66000003,2697,2016,2,1
16134316,Bùi B?o Lan,7510102A,15.5,0.49000001,1379,2016,4,3
16134317,??ng Xuân H?u,7510201A,21.75,6.1199999,2128,2016,2,1
16134318,Tr?n Mai Di?m,7540209,18.75,4.5300002,1837,2016,3,3
16134319,Nguy?n Thanh Nhân,7510206,24.5,1.34,3146,2016,4,1
16134320,Ph?m Qu?nh Di?m,7510302A,15.25,2.4400001,1029,2016,4,2
16134321,Lê Ái Di?m,7510302,19.75,2.76,3708,2016,2,2
16134322,Hoàng Gia Khanh,7480118,28.75,1.33,370,2016,1,2
16134323,Hu?nh Qu?nh Phong,7510406C,16.5,0.66000003,76,2016,4,1
16134324,V? Kh?i Tú,7210403,23.5,1.63,779,2016,3,3
16134325,Tr?n Trâm Nam,7510303A,16.75,5.5,960,2016,2,3
16134326,Tr?n Mai Ph??ng,7510106,18.25,7.3499999,2838,2016,3,1
16134327,H? Kh?i Dung,7510203C,26.75,8.1099997,1268,2016,3,1
16134328,Lý Vi Anh,7510203,27.75,7.2399998,901,2016,4,2
16134329,?? Lan Mi,7510401,20.75,1.64,2003,2016,3,3
16134330,Bùi Vân Hoa,7480108,29.25,9.0699997,2036,2016,3,2
16134331,Lê Duy Ngân,7510206,21.25,0.33000001,3388,2016,2,2
16134332,D??ng H?i ??t,7810202,18.25,2.8699999,3983,2016,3,2
16134333,Phan Lan Linh,7510202,16.75,6.4499998,1642,2016,1,1
16134334,Hu?nh Khánh Tú,7340120,29.5,4.3899999,1070,2016,2,1
16134335,Tr?n Hi?u Tri?u,7510302N,28.25,2.1500001,3395,2016,3,2
16134336,Nguy?n Th?y Nhân,7510401C,20.5,8.3299999,997,2016,1,3
16134337,D??ng Qu?nh Khanh,7480108,25.25,5.1599998,541,2016,1,3
16134338,V? Khánh Sinh,7510605,27.25,1.38,4080,2016,4,2
16134339,Hoàng Kh?i Mai,7220201,21.25,9.6300001,1209,2016,3,2
16134340,Lê Tu?n Hi?n,7510302C,19.25,2.8499999,781,2016,4,3
16134341,H? Hoài ?oan,7340120,16.5,3.22,437,2016,2,3
16134342,Hu?nh Anh Lâm,7510601C,15.25,9.1700001,3997,2016,2,2
16134343,H? Qu?nh Hi?n,7510303,23.25,6.4299998,3888,2016,1,2
16134344,??ng H?i Hà,7480118,28.5,6.8899999,2831,2016,4,3
16134345,Nguy?n M?nh B?o,7510402,24.5,3.53,91,2016,3,3
16134346,Phan Minh Linh,7210404,18.5,9.7299995,950,2016,4,1
16134347,Ph?m Hoàng Hòa,7549002,20.5,9.8000002,3155,2016,3,2
16134348,Bùi ??c Trung,7510302,17.5,5.9200001,1912,2016,3,3
16134349,?? Lan An,7510202N,17.25,3.7,600,2016,3,3
16134350,Lê An Bình,7510303A,26.25,4.1300001,3141,2016,3,1
16134351,Ngô Tu?n Hông,7510301A,15.25,2.29,2643,2016,1,1
16134352,Phan Ng?c L?c,7480118,27.25,9.21,2626,2016,4,3
16134353,Tr?n ??c Di?m,7549002,20.75,9.5799999,505,2016,2,1
16134354,D??ng Anh Ng?c,7580101,19.5,5.5900002,2937,2016,3,1
16134355,Hoàng Minh ?ào,1510201C,16.5,6.3299999,1258,2016,4,2
16134356,D??ng Th?y Linh,7480201,17.75,4.1399999,2878,2016,1,3
16134357,Hoàng Kh?i Thiên,7510209,23.25,3.3299999,1664,2016,2,1
16134358,?? Anh Th?ch,7510302A,22.25,6.3099999,3206,2016,1,2
16134359,?? Y?n Ngân,7510206,26.25,8.3100004,332,2016,4,3
16134360,Nguy?n Ái Linh,7220201,28.5,5.9099998,374,2016,2,2
16134361,Phan Thi?n Vi?t,7510206A,16.5,5.3800001,517,2016,2,3
16134362,Ph?m Minh Anh,7510102C,21.25,2.4200001,2642,2016,2,1
16134363,D??ng ?ình Ph??ng,7510209,18.75,2.0599999,2611,2016,2,2
16134364,Hu?nh Thu Ph??ng,1510201C,20.25,9.4300003,2169,2016,2,2
16134365,D??ng Kh?i ??c,7580205,22.75,8.21,36,2016,2,2
16134366,V? Hi?u Lan,7480201C,25.5,4.5599999,927,2016,2,2
16134367,Lê V?  Tài,7540101,20.25,2.74,801,2016,3,1
16134368,Lê Nh?t ?oan,7540209,25.25,2.0599999,1531,2016,4,2
16134369,D??ng ?ình Bích,7580101,16.75,8.2200003,3349,2016,1,3
16134370,H? Kh?i L?c,7140231,24.25,2.5799999,3326,2016,4,3
16134371,?? Minh ?ào,7510201A,27.25,8.6099997,1972,2016,4,2
16134372,D??ng Gia Mai,7510203,27.25,1.76,2880,2016,2,2
16134373,V? Gia Hoàng,7140231,20.5,7.1599998,986,2016,3,3
16134374,??ng Vi Long,7510302,26.5,2.6400001,506,2016,1,2
16134375,H? Th?y Dung,7340301,18.5,3.27,1859,2016,4,1
16134376,Nguy?n Yên Ng?c,7510106,27.5,6.5700002,670,2016,2,1
16134377,??ng Minh Mai,7340122,15.75,1.8,2009,2016,3,1
16134378,D??ng Anh Thành,7510206C,25.75,9.3500004,3590,2016,1,3
16134379,Lý Qu?nh Mi,7480108A,25.25,1.77,451,2016,4,3
16134380,Tr?n Duy Hi?n,7480118,16.5,5.7399998,1230,2016,1,1
16134381,Nguy?n Công Mi,7510106,19.5,5.4299998,3467,2016,2,3
16134382,Lý Mai Ngân,7210404C,16.5,9.8500004,1679,2016,4,3
16134383,Ph?m ??c Nhân,7510201A,20.25,6.6399999,2736,2016,1,1
16134384,Lê Minh Trung,7510302A,17.5,6.3000002,1951,2016,2,3
16134385,?? Nh? Hông,7340122,26.5,8.7299995,799,2016,1,3
16134386,Ph?m Nh? Di?m,7340122,27.25,7.8200002,32,2016,1,2
16134387,Hoàng Công Hà,7510402,27.75,8.1899996,13,2016,2,1
16134388,Ph?m Anh Mai,7540101C,20.75,6.7600002,3649,2016,2,3
16134389,Hoàng Duy  Tài,7580103,28.5,1.54,4068,2016,2,3
16134390,H? ?ình Bích,7510203,23.75,4.8600001,733,2016,4,1
16134391,Nguy?n Gia H?nh,7340301,28.5,6.2199998,3640,2016,4,3
16134392,Ngô Kh?i Ph??ng,7480108A,20.5,8.2600002,664,2016,3,2
16134393,V? Hi?u Bình,7510209,18.75,7.3299999,3322,2016,4,3
16134394,??ng Xuân H?u,7510102,25.75,4.29,3075,2016,4,3
16134395,Nguy?n Xuân B?ng,7340122,23.75,2.0899999,1200,2016,1,1
16134396,Ph?m Thu Khuê,7510205C,19.75,6.5999999,2696,2016,1,2
16134397,H? Nh? Nam,7340301C,23.75,1.28,2868,2016,3,1
16134398,Lý An Hòa,7510302,18.25,6.7399998,3206,2016,1,3
16134399,Hoàng Yên Nhân,7480201,19.75,8.5699997,3973,2016,1,2
16134400,Tr?n Công Bích,7480201A,17.25,2.0599999,1275,2016,1,2
16134401,Ngô Kh?i Hòa,7510106,25.75,2.9100001,901,2016,3,3
16134402,Bùi Thanh Châu,7549002,25.25,9.3100004,2291,2016,1,1
16134403,Ngô Thanh Hông,7580205,25.75,3.0799999,846,2016,3,3
16134404,Ngô Hoàng Ng?c,7480108,25.25,9.2200003,2294,2016,2,2
16134405,Lê Anh Thiên,7510601,26.25,5.6700001,1216,2016,3,1
16134406,D??ng Kh?i S?n,7510402,29.75,7.3099999,1217,2016,2,3
16134407,?? Lan Mi,7510102,23.75,4.4099998,304,2016,4,1
16134408,D??ng Huy Mai,7510202,24.5,2.73,4005,2016,2,2
16134409,Lý Anh Sinh,7510203,26.25,7.3400002,2604,2016,2,2
16134410,Bùi Nh? Nhân,7480201A,15.5,0.31999999,1362,2016,1,3
16134411,Ph?m Hi?u Toàn,7510201A,25.5,4,3213,2016,3,1
16134412,Ngô Hi?u Vi?t,7510206,26.25,0.47,1738,2016,1,2
16134413,?? Tu?n Tri?u,7580302,15.5,8.0900002,2873,2016,4,3
16134414,V? Thu Sang,7340120,26.75,7.71,1503,2016,3,2
16134415,?? Thi?n Tín,7510406C,21.75,7.9099998,2106,2016,2,1
16134416,Bùi Thanh Linh,7480118,26.5,4.5599999,2044,2016,4,3
16134417,Hoàng Hi?u ??c,7510203C,28.5,9.8500004,3151,2016,1,3
16134418,Phan Hi?u Nhi,7480108C,17.25,6.4099998,3867,2016,4,1
16134419,Lê Nh? Sinh,7510301,23.75,3.9100001,463,2016,4,3
16134420,Bùi Hi?u B?ng,7510102C,21.25,1.7,3779,2016,2,1
16134421,Phan An Khang,7510205A,17.25,1.8099999,1352,2016,1,2
16134422,Ngô Qu?nh Bình,7510206,28.5,9,90,2016,2,1
16134423,Phan Công H?u,7510201A,16.5,2.0599999,3131,2016,4,2
16134424,Hoàng Th?o Thiên,7510205C,22.5,6.8600001,3046,2016,3,3
16134425,Hoàng Hoài H?nh,7510106,24.25,6.0599999,2535,2016,2,1
16134426,?? Hoàng An,7510206A,20.5,5.1300001,217,2016,2,3
16134427,Bùi Tu?n Khanh,7210404C,25.25,0.40000001,2733,2016,3,3
16134428,Ph?m H?i Khoa,7480108A,19.75,6.5,1540,2016,2,1
16134429,Ngô Xuân H?nh,7549002,20.5,0.12,3403,2016,3,1
16134430,Hu?nh Yên Sinh,7510605,27.25,6.6900001,2116,2016,3,1
16134431,H? Th?o Khoa,7210404C,22.25,9.4200001,1786,2016,1,3
16134432,??ng Vân Giang,7480118,17.25,6.27,3740,2016,1,1
16134433,Ngô Khánh Tú,7340301C,28.5,7.52,895,2016,2,2
16134434,Hu?nh Công Khanh,7210403,21.75,2.22,2457,2016,2,3
16134435,Lý Nh? Nam,7480108C,24.5,2.73,1154,2016,3,2
16134436,Lý Vi M?nh,7510202N,29.25,2.48,2973,2016,1,1
16134437,H? ?ình Hà,7510203C,17.5,5.9099998,2444,2016,4,3
16134438,Bùi Kh?i Khanh,7510302,29.75,7.8200002,1634,2016,2,2
16134439,Tr?n ??c Bích,7510201A,19.25,3.3099999,3179,2016,2,3
16134440,V? Y?n Nhân,7510401C,29.75,4.9400001,3459,2016,3,3
16134441,V? Hoài Lam,7580103,28.25,3.72,2240,2016,3,1
16134442,Phan Nh? H?i,7540101C,27.25,6.0900002,2697,2016,2,1
16134443,Hu?nh Ng?c Minh,7520212,21.75,4.6599998,3959,2016,3,3
16134444,Lê Trâm Hà,7340122,25.5,0.1,1202,2016,3,1
16134445,Phan Nh?t B?o,7510303C,28.25,1.15,3802,2016,3,2
16134446,Tr?n Mai Linh,7510206,21.75,9.1599998,837,2016,3,2
16134447,Nguy?n V? L?i,7510302A,28.5,0.17,2049,2016,4,2
16134448,Tr?n Y?n C?nh,7510102,15.75,4.0500002,963,2016,2,2
16134449,Nguy?n Hi?u Ng?c,7510201,28.75,5.46,4064,2016,3,2
16134450,Nguy?n ??c M?nh,7510206C,18.5,4.3200002,2743,2016,1,3
16134451,V? Hi?u B?ng,7520212,28.5,8.54,2351,2016,4,2
16134452,H? Trâm L?c,7580103,15.75,8.7600002,1301,2016,1,1
16134453,Tr?n Công Khôi,7510102A,28.75,4.29,2889,2016,4,2
16134454,Ph?m Tu?n Linh,7510301C,21.75,6.6199999,1994,2016,1,1
16134455,D??ng Thu Ái,7510601A,17.75,2.4000001,1950,2016,1,3
16134456,Ph?m Y?n Khôi,7510201A,27.25,7.6999998,1010,2016,1,2
16134457,Lý Minh Mai,7510301A,29.25,6.00E-02,1712,2016,1,1
16134458,H? Minh Khôi,7510301A,24.5,5.1700001,2979,2016,2,1
16134459,Hu?nh Vi ??t,7510303C,27.75,9.0200005,2640,2016,1,1
16134460,?? Th?y An,7220201,29.25,7.25,2580,2016,2,2
16134461,Ngô Thu Nam,7510301C,19.25,0.99000001,2931,2016,1,3
16134462,V? Anh Hi?n,7510102,16.75,0.36000001,1070,2016,1,1
16134463,Ph?m Minh H?i,7510406,26.75,7.1599998,1340,2016,2,1
16134464,Ph?m Anh Sinh,7510208,19.75,3.5,3410,2016,4,1
16134465,Lê Qu?nh Nhân,7510402,22.5,0.79000002,1523,2016,4,1
16134466,Bùi Th?y Khuê,7549002,18.75,0.52999997,40,2016,3,2
16134467,Bùi ?ình Phong,7480201A,16.5,6.02,771,2016,1,2
16134468,??ng Thu Hi?n,7480201C,15.75,6.9299998,3855,2016,2,1
16134469,Nguy?n Vân ?an,7510303A,17.5,4.29,2880,2016,2,2
16134470,H? Ng?c Hòa,7210404,15.5,9,270,2016,2,3
16134471,Lê Khánh Nhân,7480118,16.75,5.7199998,4062,2016,2,1
16134472,Nguy?n Yên Di?m,7220201,21.25,5.8400002,838,2016,2,2
16134473,Hoàng Thi?n Hông,7340122,15.5,9.1400003,1820,2016,4,3
16134474,Ngô ??c Thiên,7510601,25.75,5.6300001,2176,2016,1,1
16134475,D??ng ??c Tri?u,7510201,27.25,2.3699999,1179,2016,3,2
16134476,Hoàng Nh? Long,7510205A,20.75,9.8900003,779,2016,4,2
16134477,Tr?n Yên Tú,7510601,28.75,5.0799999,1867,2016,4,1
16134478,Hu?nh Duy Tín,7510302N,18.75,4.79,2993,2016,4,1
16134479,??ng V? Ph??ng,7510202N,27.75,9.3900003,2319,2016,3,3
16134480,Hoàng Huy Anh,7510401,17.5,0.93000001,3896,2016,1,2
16134481,?? Thành Ng?c,7580302,19.5,2.75,1616,2016,2,2
16134482,H? Yên Khôi,7510301C,18.75,7.77,2116,2016,1,1
16134483,D??ng Thành Nam,7210403,21.75,9.0900002,3156,2016,4,1
16134484,?? Hi?u Hông,7510203C,25.5,1.23,2863,2016,3,1
16134485,D??ng Minh Khang,7510202A,15.75,5.4699998,2730,2016,1,3
16134486,Hoàng Anh Khôi,7540209C,25.25,0.34999999,2653,2016,2,1
16134487,Lê Nh? H?i,7510201,22.75,9.6099997,579,2016,1,1
16134488,H? Thanh Hông,7480108,16.75,4.0300002,834,2016,4,1
16134489,Hu?nh Hoài Thiên,7340120,27.5,0.81,1604,2016,1,2
16134490,Lê V? Bình,7220201,28.75,5.5300002,851,2016,2,1
16134491,V? Thành Hòa,7510302C,27.25,5.79,496,2016,4,2
16134492,Lê An Nam,7540101,28.5,4.2199998,2245,2016,3,3
16134493,Phan Th?y Nguy?t,7340122,15.25,4.4400001,2646,2016,2,2
16134494,Lê Minh ?ào,7510106,15.75,7.0900002,4063,2016,1,3
16134495,Phan M?nh Tín,7580205,27.25,7.54,270,2016,1,1
16134496,D??ng Vân Nhi,7340301,29.75,6.9400001,2764,2016,4,2
16134497,Hoàng Thu H?nh,7540209C,19.75,7.04,1023,2016,1,3
16134498,Lê Nh?t Thành,7520117,21.75,8.2600002,2273,2016,3,3
16134499,Lê Ng?c Long,7340301C,21.75,4.6199999,2291,2016,1,2
17130000,Lý Hi?u Khanh,7510206C,29.5,8.8100004,1936,2017,3,2
17130001,Lê Y?n Hà,7580302,17.5,1.58,2402,2017,1,2
17130002,Lê Minh Nhi,7510406,26.25,5.6300001,300,2017,3,2
17130003,?? Mai Khuê,7510201A,21.5,0.73000002,1103,2017,3,3
17130004,??ng Duy Bích,7510401C,16.75,7.3400002,3385,2017,2,3
17130005,Bùi Vân Linh,7510202C,18.5,1.29,1886,2017,4,1
17130006,Phan Mai Tri?u,7510202A,23.75,9.7299995,3463,2017,2,2
17130007,Lê Kh?i Mi,7510303A,20.75,3.6800001,3996,2017,1,3
17130008,Lê Anh Khang,7480201C,16.75,1.53,139,2017,2,3
17130009,Hoàng Nh?t Long,7510302A,16.5,7.6700001,27,2017,4,1
17130010,Hoàng Th?o Lâm,7510302N,26.5,8.4499998,2978,2017,2,3
17130011,?? V? H?i,7540209C,21.5,4.27,1770,2017,2,1
17130012,Lý Anh H?u,7340301C,18.5,6.75,116,2017,4,3
17130013,?? Huy Nam,7510102C,22.5,2.8699999,1558,2017,3,1
17130014,Bùi Trâm Ngân,7510208,21.75,3.8599999,2355,2017,1,3
17130015,Tr?n V? ??c,7510201,19.25,3.78,434,2017,1,1
17130016,Nguy?n Y?n B?ng,7510601,23.75,7.7199998,2763,2017,4,3
17130017,D??ng Vân Toàn,7510303C,25.75,8.6800003,4068,2017,1,3
17130018,H? Thành Tú,7510102,24.25,5.5999999,3810,2017,2,1
17130019,Hoàng H?i Nam,7510102,25.75,1.61,3507,2017,1,1
17130020,Lý Duy Thành,7510206C,22.5,8.9899998,2155,2017,3,3
17130021,D??ng Ng?c Anh,7540101A,18.25,9.2299995,4073,2017,4,3
17130022,Ph?m Y?n Ái,7480201C,21.25,3.3099999,704,2017,2,1
17130023,Bùi Minh Linh,7510303C,27.25,2.5699999,1270,2017,4,1
17130024,Phan Vân An,7510801,17.75,0.28,2568,2017,1,1
17130025,Ngô Yên Ngân,7510302A,26.75,6.0700002,1360,2017,3,1
17130026,?? Khánh Anh,7510102,22.25,4.4499998,2180,2017,2,3
17130027,Hoàng Xuân M?nh,7510301C,19.75,1.76,1680,2017,1,2
17130028,Ph?m Duy Hông,7510206,23.25,0.20999999,463,2017,2,1
17130029,Ngô Tu?n Khôi,7210403,24.5,2.55,2020,2017,4,1
17130030,Tr?n Th?y Hông,7510203C,22.25,0.56999999,268,2017,3,3
17130031,Bùi Thành Hoàng,7510202N,21.75,4.6300001,2490,2017,2,1
17130032,Tr?n Gia Nguy?t,7510102C,21.75,9.6400003,43,2017,1,2
17130033,Hu?nh Công Thành,7510301C,21.5,6.25,1530,2017,4,2
17130034,Lê Hoàng Thiên,7510801,26.5,4.29,1614,2017,4,2
17130035,Lê Hoài Hoàng,7480201C,21.25,5.7399998,269,2017,4,3
17130036,Nguy?n Th?y Bình,7480108,16.25,6.8400002,2476,2017,4,1
17130037,Ph?m Thu Hòa,7510202,23.25,1.4299999,2887,2017,2,3
17130038,Phan Gia Lâm,7510205C,20.75,4.0599999,1683,2017,3,2
17130039,Phan B?o L?c,7480108C,18.75,3.3399999,477,2017,2,1
17130040,H? Khánh Hoàng,7510302A,15.75,10,3323,2017,2,3
17130041,Hoàng Nh? Bích,7340301,24.75,1.51,1948,2017,2,3
17130042,??ng H?i Khuê,7510201,25.75,5.5999999,523,2017,1,3
